dataset_1,Deep Neural Networks,0.9889210019267822,TF-IDF-NGRAM-WORD,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9850674373795761,TF-IDF-NGRAM-CHARS,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9908477842003853,BAG-OF-WORDS,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.992292871135278,BAG-OF-WORDS-NGRAM,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9836223506743738,TF-IDF-WORD,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9889210019267822,TF-IDF-NGRAM-WORD,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9850674373795761,TF-IDF-NGRAM-CHARS,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9898843930635838,BAG-OF-WORDS,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9927745664739884,BAG-OF-WORDS-NGRAM,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.983140655105973,TF-IDF-WORD,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9884393063583815,TF-IDF-NGRAM-WORD,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9850674373795761,TF-IDF-NGRAM-CHARS,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7605760573116815,BAG-OF-WORDS,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7556755677057821,BAG-OF-WORDS-NGRAM,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7612427906516822,TF-IDF-WORD,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7634430111167899,TF-IDF-NGRAM-WORD,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7576090942367966,TF-IDF-NGRAM-CHARS,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.760442711086787,BAG-OF-WORDS,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7586758672926797,BAG-OF-WORDS-NGRAM,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.763976397345685,TF-IDF-WORD,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7641764176358031,TF-IDF-NGRAM-WORD,40,512,0.5,adam,binary_crossentropy
dataset_2,Deep Neural Networks,0.7585425209346547,TF-IDF-NGRAM-CHARS,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9918111753371869,BAG-OF-WORDS,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9918111755668773,BAG-OF-WORDS-NGRAM,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9826589595375722,TF-IDF-WORD,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9889210019267822,TF-IDF-NGRAM-WORD,40,512,0.5,adam,binary_crossentropy
dataset_1,Deep Neural Networks,0.9850674373795761,TF-IDF-NGRAM-CHARS,40,512,0.5,adam,binary_crossentropy
